product_id,category,length,width,height,weight,price,is_fragile,requires_cold_storage,is_hazardous,shelf_life_days,stackable,max_stack
229,hazardous,0.4095439888435643,0.2783915968670721,0.21900824563031496,9.411020895874728,113.58710960230945,False,False,True,,True,2
230,fragile,0.29304797900839585,0.16569531085071681,0.1127793764100346,3.5438712735615594,476.1988809887215,True,False,False,,False,1
231,cold_storage,0.49914923388976107,0.3824895970916649,0.11869059301320435,6.869332380759421,111.52792755610537,False,True,False,39.0,True,2
232,fragile,0.1926598210191643,0.29023386271922685,0.13417323451315483,3.8541654175723163,136.4023551489738,True,False,False,,False,1
233,fragile,0.39999298633090863,0.13098903458888095,0.1295792101654622,3.961788850989861,278.4603707260908,True,False,False,,False,1
234,normal,0.36193122752410134,0.34772880060029354,0.20530632590911907,6.788327755028467,88.87534952884677,False,False,False,,True,3
235,normal,0.2393147124288524,0.27534397416450496,0.1324494424176901,8.397778038546694,79.39880323578896,False,False,False,,True,1
236,cold_storage,0.4163548993416281,0.20873848559090288,0.1728598828261538,7.336063901011174,194.5259486135525,False,True,False,342.0,True,2
237,normal,0.42571734953344575,0.35676007188696857,0.14680058886708489,2.772100723832435,96.90369734746328,False,False,False,,True,2
238,normal,0.47119230144123747,0.23880323524451397,0.2356613650130185,5.918984236956969,49.65376631581185,False,False,False,,True,2
239,fragile,0.3334372111749778,0.2005813382975158,0.1418660826729746,0.8940850489047697,139.8639791501064,True,False,False,,False,1
240,normal,0.38139903427302513,0.37460038401186946,0.11043596065220092,5.065611226887338,43.409089594398935,False,False,False,,True,1
241,hazardous,0.4134202931357002,0.3031818775104971,0.12493555439272973,1.2968136910320058,73.2843302462522,False,False,True,,True,2
242,high_value,0.47159186269347236,0.22946973119832087,0.18749451203899614,9.490925998611726,1499.1710310814128,True,False,False,,False,1
243,hazardous,0.3353383970662127,0.2699170156277298,0.10533403816058771,1.0059404281252073,165.54192096717358,False,False,True,,True,1
244,normal,0.3158498354133785,0.21632108744220835,0.14490775172142317,3.5275063167724467,18.91748119537432,False,False,False,,True,3
245,normal,0.3949882052882545,0.3582761274964352,0.12751991754517433,3.2253542744760475,84.67854248375403,False,False,False,,True,3
246,hazardous,0.4493331457796529,0.3517682309531215,0.19382202543109872,6.345808443053709,274.58152205788315,False,False,True,,True,1
247,normal,0.2767771785311134,0.36699261985647624,0.20976084908876708,7.4087304605868525,57.49943552980518,False,False,False,,True,1
248,high_value,0.43285178979061895,0.24752804532818673,0.12436966903172351,2.7651752828683156,3375.2827947776464,True,False,False,,False,1
249,high_value,0.3868431705022908,0.21256143020221277,0.26733754412106703,5.2483776112572915,2912.2420294132758,True,False,False,,False,1
250,hazardous,0.3895864826039427,0.3150094915061267,0.24370886555847052,3.2670838838649496,30.42237070201773,False,False,True,,True,2
251,normal,0.2721692716419631,0.283313519041708,0.2328742603484018,1.3133325723789868,97.71890418569996,False,False,False,,True,1
252,normal,0.48602110339565446,0.30881639198560673,0.2572824671690635,5.322414593878713,11.830087565934921,False,False,False,,True,2
253,hazardous,0.213060327550033,0.2773762643054715,0.1746604774201665,7.59950761984513,126.41534665897788,False,False,True,,True,1
254,normal,0.3034407479490174,0.3465882042901284,0.22565139249513128,7.829263054043661,76.16682863310801,False,False,False,,True,2
255,normal,0.24002287695780922,0.2704598092228379,0.16770945163594014,6.606558353925844,84.73452910872425,False,False,False,,True,3
256,fragile,0.23938686992411135,0.23907785039921278,0.16317358477583377,4.076338641053272,78.39524166450109,True,False,False,,False,1
257,hazardous,0.4328571199110265,0.29153591548947067,0.15868851423500624,0.9161596187616694,83.85685510310086,False,False,True,,True,1
258,cold_storage,0.2946787460149176,0.2620151765873784,0.1796448111372034,8.246357766231831,105.21195818183182,False,True,False,48.0,True,3
259,fragile,0.15733102922017328,0.1713948352070727,0.1780841566978425,4.342411557682482,199.36610887160504,True,False,False,,False,1
260,normal,0.23734250247331504,0.2736038348629346,0.2778973034024563,7.561423202436401,90.5173745459548,False,False,False,,True,2
261,fragile,0.2017109885224482,0.13736344351798774,0.1692068491112615,1.8999999421024418,408.78089616949956,True,False,False,,False,1
262,high_value,0.2800162087406548,0.21652230132681327,0.1848999322636828,4.590767944032746,4977.9417417983395,True,False,False,,False,1
263,normal,0.25413694578142704,0.2587532838004998,0.12051958155642287,3.615239100744818,36.60759544063081,False,False,False,,True,2
264,fragile,0.28078648831917996,0.18522321457660906,0.16897648084454864,1.8225802204827617,69.05982328255828,True,False,False,,False,1
265,hazardous,0.46101115251691765,0.2705118620616965,0.29963011955460983,3.1082759207111472,294.6073653824554,False,False,True,,True,1
266,cold_storage,0.2225123494964478,0.32750250757665966,0.17266222613019647,8.110411767840613,142.29390940664416,False,True,False,45.0,True,1
267,cold_storage,0.45460079299116035,0.3356177743990898,0.18763456498801553,1.6991852308714157,62.479168475663414,False,True,False,360.0,True,2
268,cold_storage,0.3086451747630262,0.38989342237598396,0.1064770647959334,1.957662552230727,100.98606236866291,False,True,False,219.0,True,2
269,normal,0.333181786752681,0.2153770857660797,0.12753902156570535,3.986024512211407,38.29468971833934,False,False,False,,True,2
270,normal,0.2748834959280194,0.2226897225170036,0.24713497189588554,5.240917622436434,44.82886420353371,False,False,False,,True,3
271,cold_storage,0.23532829864720256,0.35499289670629763,0.24080756224136515,2.5384190415253376,130.13789289745566,False,True,False,281.0,True,1
272,cold_storage,0.23679122657119128,0.3705652580768646,0.19040853704907945,9.037450792469189,100.1200146936419,False,True,False,74.0,True,3
273,hazardous,0.4902683709089187,0.3973149319284972,0.23356795809779357,7.240634624786088,178.49922982146046,False,False,True,,True,2
274,hazardous,0.4673995047061667,0.3702724101506252,0.24236182080144253,9.30958233887019,202.1790060922844,False,False,True,,True,2
275,fragile,0.25262672355229027,0.12427249101569138,0.12009803711776858,0.7804966729879922,405.66787736348715,True,False,False,,False,1
276,fragile,0.10788520804247971,0.210804287451919,0.1368911165501221,4.037942458814074,298.2411202668924,True,False,False,,False,1
277,cold_storage,0.38358450878615624,0.21724309633038655,0.16185814350569244,9.996152917376676,149.3965387803295,False,True,False,299.0,True,2
278,fragile,0.33074936511240943,0.2646678799016781,0.1073750712911239,4.864660684417453,339.0523652238716,True,False,False,,False,1
279,cold_storage,0.3349923486988988,0.33602179812991617,0.16890295614053993,8.84062144067891,160.44732719089552,False,True,False,357.0,True,3
280,cold_storage,0.2545889409656412,0.3932529227868214,0.18652365729639497,9.15176657399543,29.974313003199875,False,True,False,93.0,True,3
281,hazardous,0.2459046400430602,0.23293141597802483,0.1645321502309111,7.238655259027836,123.42623223230572,False,False,True,,True,3
282,normal,0.4684777750463373,0.3691867412311731,0.1501210617963998,6.533042368183586,59.57572739348257,False,False,False,,True,1
283,normal,0.38750670843457713,0.3228856556616396,0.1186856813767152,6.589380559340425,63.262760078494466,False,False,False,,True,3
284,normal,0.24625828006386896,0.33174657467675084,0.2441265536874546,6.248819624687626,85.82770037020501,False,False,False,,True,3
285,fragile,0.11235829105653523,0.27275623832400664,0.108122285489337,4.747879584454918,396.96006595750936,True,False,False,,False,1
286,normal,0.27939677234991633,0.24216167594039292,0.2144274404892128,6.372030050087097,12.725730872328764,False,False,False,,True,3
287,normal,0.3636732450641803,0.32838145786024653,0.16041882259092452,2.826340151164959,82.66143829859179,False,False,False,,True,2
288,fragile,0.1892301614289227,0.11459460510106917,0.1059913032934669,2.254066949610014,267.9130085483116,True,False,False,,False,1
289,normal,0.2612069040690196,0.3213320525641273,0.1625164998493866,7.324447408568156,76.07797793240921,False,False,False,,True,2
290,fragile,0.39261223837446413,0.1261532303104773,0.13705401980502913,2.852090957167009,193.60214888142076,True,False,False,,False,1
291,normal,0.33994177011219096,0.2534943348908365,0.14958377650510912,1.4197106993254287,36.11908044729114,False,False,False,,True,2
292,normal,0.45924915510872927,0.28362694866697535,0.2925371704478673,9.071952857204874,83.21300617955046,False,False,False,,True,3
293,cold_storage,0.41633852864663656,0.23796682024467197,0.13186848237852086,9.96170940540646,104.02672119272312,False,True,False,187.0,True,2
294,normal,0.2069528894649053,0.3890465608138475,0.20108889260475432,9.683522990248516,29.362998027361698,False,False,False,,True,2
295,normal,0.2145974398788968,0.2562712676747057,0.21950375420203724,8.507071645673143,70.52685433889044,False,False,False,,True,2
296,fragile,0.26100722478667815,0.26943447307869356,0.14309277693475406,4.424033081501105,377.37862851172633,True,False,False,,False,1
297,cold_storage,0.4291570292485969,0.2731874705035126,0.18011632420295132,5.917675616869778,55.03795433978943,False,True,False,313.0,True,2
298,normal,0.22205952492285255,0.300851105824641,0.25288082294144787,3.157346437427829,99.01816305586503,False,False,False,,True,3
299,fragile,0.28331294235321364,0.12573267813784303,0.10966814860247352,1.9286718479916183,494.05444899639775,True,False,False,,False,1
300,normal,0.3673495514816386,0.27312127464259445,0.12885347187378687,6.223398036037861,46.12483758484581,False,False,False,,True,1
301,normal,0.21359100574012244,0.22740727471350408,0.16660814107055344,5.000569428754305,51.12897033545865,False,False,False,,True,3
302,fragile,0.3679395076234022,0.12795619715447104,0.193136873552999,1.6607971556206047,226.82956453991738,True,False,False,,False,1
303,fragile,0.28495014624145487,0.26852038547282564,0.1593724655630987,2.5858434323863535,279.3713453378746,True,False,False,,False,1
304,fragile,0.24695399561987777,0.21258485212890887,0.14748925999980333,0.18152108196134312,199.05781711051517,True,False,False,,False,1
305,cold_storage,0.23288137684739685,0.2833080538864466,0.16153556674235287,9.038287489791065,176.9778405416597,False,True,False,352.0,True,1
306,high_value,0.37907288478595813,0.2531060873971443,0.23111819443539378,9.73454020823195,3103.1344950151056,True,False,False,,False,1
307,fragile,0.16826296758964684,0.11027103302407754,0.14804487837144142,2.668738429860947,374.53227586210596,True,False,False,,False,1
308,normal,0.43238183895014326,0.2760380672630306,0.26433225822557044,2.8008673213416326,61.531324426371334,False,False,False,,True,3
309,cold_storage,0.23296865640010905,0.20378747350132254,0.16273849668917104,1.9385969521337816,144.29004696533457,False,True,False,240.0,True,3
310,normal,0.4324916905421273,0.3841041899794422,0.27456354178246406,7.490454077052473,15.605315741298876,False,False,False,,True,1
311,normal,0.35560496346803394,0.3121773545817279,0.2996245736810964,5.044524341762311,43.914229856712616,False,False,False,,True,1
312,normal,0.33789905960587596,0.30662541291464424,0.20925464384896603,6.920751477285496,88.0888963109494,False,False,False,,True,3
313,normal,0.3929927299998385,0.3386626620059642,0.2220153160157503,2.326509606798777,32.18672219746243,False,False,False,,True,3
314,high_value,0.2895497483570882,0.3882971092654923,0.29645205929519913,7.826155556332613,3672.0542157646273,True,False,False,,False,1
315,cold_storage,0.4070719734690821,0.2978006159023058,0.19596068464041227,5.824632107244086,188.2073700664413,False,True,False,170.0,True,2
316,cold_storage,0.23656223171981453,0.33532444915650916,0.1759388370748765,9.811525104552942,167.3079428235012,False,True,False,104.0,True,2
317,normal,0.21261994604981765,0.3910627435358484,0.11580588720197008,9.278091502953865,69.03748454958168,False,False,False,,True,3
318,normal,0.343723778904945,0.2404136014401193,0.20771558474173055,9.363727370941424,72.65541705821404,False,False,False,,True,1
319,normal,0.23276797447132402,0.3481781953376986,0.1478564131892592,0.9822715845959082,91.46657718564371,False,False,False,,True,1
320,normal,0.3913833720225913,0.21049822136789256,0.18266027320965172,7.314901534377315,19.04904142996131,False,False,False,,True,1
321,fragile,0.10155443392213902,0.21007051315592334,0.19290996801699778,2.093846512579729,470.7644443682682,True,False,False,,False,1
322,cold_storage,0.46351988645426845,0.2954897040881793,0.13989119493352034,9.65718336946389,77.81018638145,False,True,False,360.0,True,1
323,cold_storage,0.4723810876206867,0.2178921441023033,0.21482667063507466,5.583946630489244,150.1611820836362,False,True,False,49.0,True,1
324,normal,0.3253654946735016,0.36752097781865106,0.28678452211564004,0.8452285675192773,85.25828783012562,False,False,False,,True,2
325,high_value,0.2558934895767467,0.34980064028819113,0.2744581370443697,3.249936273910553,668.5977916546333,True,False,False,,False,1
326,cold_storage,0.28951766319862426,0.3205565931011747,0.2856909692034034,3.682900080109653,101.78283406822311,False,True,False,358.0,True,3
327,fragile,0.25729556045065616,0.2778519927539833,0.11341999460090678,2.5706421002246573,172.7766866740966,True,False,False,,False,1
328,fragile,0.342644163472906,0.1661368193663571,0.17311192338087744,3.2765981596752844,373.3691780551492,True,False,False,,False,1
329,normal,0.20422525868553942,0.2674224358659501,0.1590048515316564,6.906810829000071,27.38451589490877,False,False,False,,True,3
330,normal,0.4568439512820373,0.37940855235679505,0.2653979650552619,5.395166260118061,17.806399286352033,False,False,False,,True,3
331,normal,0.22861553173835844,0.39633703848810775,0.1954908196979786,9.39034117651319,10.61471084855999,False,False,False,,True,2
332,cold_storage,0.2706563758404602,0.3507513303562914,0.29080696453098254,3.36848547707034,150.11885511217955,False,True,False,35.0,True,2
333,normal,0.3961050101210596,0.3385537180845478,0.11242486636010723,1.6231360541377395,37.61257078032578,False,False,False,,True,2
334,normal,0.40582208596733316,0.3846212027894234,0.2775602828019217,7.8134899508527695,72.12613396769328,False,False,False,,True,3
335,normal,0.4748391157551906,0.2590075200312494,0.22292508962876978,2.5817217088857674,22.02119039771237,False,False,False,,True,1
336,normal,0.3364936018312011,0.3977675923790618,0.17472496839738727,7.168436905128715,92.15171994547939,False,False,False,,True,3
337,hazardous,0.44059849753400926,0.3651207018172914,0.25237192399422137,6.9632482392342805,190.86990569343018,False,False,True,,True,1
338,cold_storage,0.3576519968660503,0.3056346248146387,0.17235697370484876,9.213824714419268,40.19758247670865,False,True,False,310.0,True,3
339,normal,0.26064703368999437,0.3073320316521114,0.132907431316551,8.617617070252034,49.76564973936678,False,False,False,,True,3
340,normal,0.2616204456618085,0.3166295356882035,0.11818832889033758,5.3485658633119275,82.78228748595134,False,False,False,,True,2
341,normal,0.2395833019463297,0.283084914768932,0.2127822370197427,5.80857339048828,70.54909410046325,False,False,False,,True,2
342,normal,0.41698402394750067,0.2791897419906515,0.2632906451866261,7.585142586902249,62.04801385531319,False,False,False,,True,1
343,normal,0.32710921543358756,0.3400769756194352,0.2082327008159811,1.0724284975121652,90.47966008046063,False,False,False,,True,2
344,normal,0.20952046130692373,0.2817733871638497,0.25379441251669654,7.775362987775261,98.04999564316908,False,False,False,,True,3
345,normal,0.48913477008125616,0.27489218412765354,0.2782667210437053,4.761102760295515,92.54035690135552,False,False,False,,True,2
346,fragile,0.21269366014059632,0.23654607082030826,0.16617925381254683,2.742571293202415,344.0903442884159,True,False,False,,False,1
347,fragile,0.2043309661417451,0.13569472580082234,0.15372584863980013,2.691328443765646,377.53616340775767,True,False,False,,False,1
348,normal,0.2668070647898799,0.20069465898898156,0.10454706546439332,3.3344483926783273,70.61498719989103,False,False,False,,True,3
349,normal,0.3272384089200205,0.27585529360675876,0.14593281335757974,4.875940146211664,23.960923588339057,False,False,False,,True,1
350,fragile,0.3812231083405201,0.24500478918178367,0.11128446387664774,4.066443099342053,238.65826932128846,True,False,False,,False,1
351,fragile,0.32981604025417105,0.2767513243690749,0.10156457963635496,1.1097999470660496,95.40352089162816,True,False,False,,False,1
352,hazardous,0.21007288272628424,0.31955697934631055,0.24065725337298574,0.9624250518156164,229.94609118956262,False,False,True,,True,2
353,cold_storage,0.33168884344623817,0.3079519617814857,0.25087714174945686,7.872604403914647,45.22440352068283,False,True,False,178.0,True,1
354,normal,0.4447358770289951,0.3463034966232037,0.1637807392738384,6.1802179056339925,70.52787112932222,False,False,False,,True,2
355,normal,0.2710712104330162,0.37525166443476143,0.29713911214502514,5.451885015516773,47.22041858021233,False,False,False,,True,2
356,fragile,0.11828729113202865,0.28970405100534424,0.1879713890963883,4.566730561540668,331.6969119417485,True,False,False,,False,1
357,normal,0.32816017468836306,0.2991241574986042,0.2944580470687371,9.445070893403162,70.42082722711501,False,False,False,,True,3
358,fragile,0.1956203371948937,0.18326492668428893,0.11492176078251637,1.944654923684947,389.48724375715636,True,False,False,,False,1
359,hazardous,0.342055646123666,0.36986818645200814,0.16014728375902956,7.221979576135736,247.55956318241948,False,False,True,,True,1
360,fragile,0.2687157848760727,0.2935572377093253,0.15572867581992733,0.7570544801894824,159.28633224031358,True,False,False,,False,1
361,normal,0.26100101991801633,0.329341170309589,0.28444522090224444,8.547767166236312,18.321759687417728,False,False,False,,True,3
362,fragile,0.3488218855645097,0.11030732582280277,0.137716797496134,3.0643502872758956,67.79639939315024,True,False,False,,False,1
363,normal,0.22183529851175088,0.36093012357010906,0.2175167377655286,6.878779961236413,29.531486951898618,False,False,False,,True,1
364,fragile,0.3608421554573614,0.16659286216376426,0.19570197605266731,0.17513516051961492,471.72189344101145,True,False,False,,False,1
365,hazardous,0.4886232668343377,0.2234632398886669,0.2999144014035623,5.049748325252475,95.50015909835021,False,False,True,,True,3
366,normal,0.4111305748027112,0.27932641195524704,0.14786619179260624,3.5553425838603214,35.475327776816165,False,False,False,,True,2
367,high_value,0.3600950382248789,0.27185191111031515,0.15231232547707052,5.371757130225848,2737.747818954425,True,False,False,,False,1
368,hazardous,0.22958246946964403,0.3962636913693154,0.19389808440451167,8.477446224855006,276.86923470232205,False,False,True,,True,2
369,normal,0.29387660566105733,0.20914308959621897,0.27281696829389646,7.541897597806646,11.459791090113443,False,False,False,,True,3
370,normal,0.48042747508890604,0.31582858520748014,0.18351561471103472,1.9479083967493611,39.68787573800739,False,False,False,,True,2
371,normal,0.3709368538112105,0.24914600327506883,0.21012850650341502,9.462913177952489,40.380785563285706,False,False,False,,True,2
372,normal,0.4899524801751031,0.32833889087974144,0.1981191165161565,2.0982196365396395,81.54779629182707,False,False,False,,True,1
373,normal,0.2419875585741852,0.3093092657451575,0.1368095545722535,8.948963032292575,99.12911867918707,False,False,False,,True,1
374,cold_storage,0.3571833246212238,0.36781369871899094,0.11486608228860513,8.270961153120158,28.732590955354205,False,True,False,33.0,True,2
375,normal,0.24124745914908807,0.32614032958661526,0.11359358833308453,1.9347816414150885,29.684770520895434,False,False,False,,True,2
376,normal,0.31196020780604355,0.3235670471753606,0.23335094591066793,6.35693393030121,53.48837382596426,False,False,False,,True,2
377,cold_storage,0.20471953006076593,0.30644249700254733,0.1822677016434833,0.6588984022249842,149.99468989262976,False,True,False,304.0,True,2
378,normal,0.20514277928072816,0.362631444182782,0.23480659042384205,8.158593140000574,91.87960293988895,False,False,False,,True,1
379,cold_storage,0.4754146533377034,0.3048770802451633,0.14819376646270163,6.387918002913384,65.43527533664248,False,True,False,211.0,True,2
380,normal,0.43848089962504005,0.21580384876288708,0.29185955882970605,4.860478582736259,31.888710477359382,False,False,False,,True,3
381,normal,0.26775717578822666,0.3368083250940771,0.26957342040630716,6.710489335811954,87.23972431190684,False,False,False,,True,1
382,cold_storage,0.22805015162813283,0.27585280444796323,0.21054028790593904,1.0330919217251742,21.70103107774351,False,True,False,117.0,True,1
383,fragile,0.24995751793383764,0.18678193039433244,0.17843763107901112,2.8726974769600715,436.0821410136512,True,False,False,,False,1
384,hazardous,0.22860855064121904,0.30563183712832964,0.10851035152340903,2.508462030903198,264.3915604570335,False,False,True,,True,3
385,cold_storage,0.34265008629358196,0.20931239414834868,0.11486961198513022,9.29305569576877,181.87609715570156,False,True,False,318.0,True,3
386,cold_storage,0.20987053404604158,0.38575327225093187,0.1628969386453302,9.633957303822056,125.66649873520791,False,True,False,233.0,True,1
387,normal,0.28978306687425875,0.312791639924753,0.21333918397821566,8.569703040249554,70.93314692890135,False,False,False,,True,3
388,normal,0.2995189518865486,0.35112185290417847,0.12799011884703945,9.890540600183979,75.17472130848834,False,False,False,,True,3
389,cold_storage,0.42363696837646514,0.26917189963712757,0.11953715747160949,2.705368041749367,33.68328438182692,False,True,False,339.0,True,3
390,cold_storage,0.4864575190743997,0.27934060986179193,0.2547109832262645,0.7814437599790686,69.19886515318352,False,True,False,260.0,True,2
391,high_value,0.26844151695626495,0.3106075449900968,0.1750853991983055,2.2645095360063094,3136.4380454497305,True,False,False,,False,1
392,normal,0.3140218140610176,0.354433480826938,0.15907589614101525,2.8412729224155173,16.615601535017937,False,False,False,,True,2
393,normal,0.24626628915965554,0.3423354309557234,0.2267801763926102,7.526725245277649,38.50104058133826,False,False,False,,True,1
394,cold_storage,0.22745612860887174,0.3885920454684905,0.18894717299925906,7.732791666409232,38.40165454038426,False,True,False,74.0,True,1
395,normal,0.3292938547928117,0.3113970064442456,0.2024881696820917,1.481282809745431,18.065695776434875,False,False,False,,True,3
396,hazardous,0.22791927813796226,0.3196087595588546,0.16488606611448253,4.159760215261845,108.79878485000667,False,False,True,,True,2
397,hazardous,0.43375073168732114,0.34496876880695826,0.2119073091524952,9.930936901216537,95.54048049769784,False,False,True,,True,3
398,normal,0.2508748770176977,0.27614640469774865,0.12776801179188335,3.360747021063153,54.38115479897063,False,False,False,,True,1
399,cold_storage,0.2501622202277398,0.25519237432048075,0.15995045078431264,7.9353329295721124,85.00248421211505,False,True,False,156.0,True,3
400,cold_storage,0.3875101063306684,0.31876127960781575,0.1391096449760521,1.516237492018569,74.83843923522625,False,True,False,232.0,True,2
401,normal,0.45248401601655525,0.2759779912294097,0.27243966211310283,4.682117754071906,48.7554598852455,False,False,False,,True,3
402,hazardous,0.49226761295138205,0.22722489431565296,0.16413303107501753,9.499149759153104,84.22990194955936,False,False,True,,True,2
403,fragile,0.15329118139574222,0.1796479165088016,0.13191376648206127,3.700884390661814,334.8061078857875,True,False,False,,False,1
404,cold_storage,0.49032892564508157,0.35639487392071534,0.1651772474885811,3.1628513914100664,161.45597570187093,False,True,False,216.0,True,1
405,normal,0.4796201457765337,0.23996000974212145,0.299452985146089,2.209308519782647,79.08561169735285,False,False,False,,True,1
406,hazardous,0.4859013834458888,0.2923244445666297,0.2416734102512127,4.665322065934632,108.65942615602974,False,False,True,,True,3
407,normal,0.2207476015812879,0.369557586007799,0.2590091249482953,6.893287697757635,22.52612104267063,False,False,False,,True,2
408,normal,0.27260635030123964,0.33173259370646363,0.24304727825988523,7.996229250590598,16.65686220240596,False,False,False,,True,3
409,hazardous,0.34377040993178787,0.28016101946587474,0.2013225286059018,9.24372575254381,216.76139379248906,False,False,True,,True,3
410,normal,0.2110295492203256,0.39368560814787373,0.24032685741111862,8.216821268950454,63.44379490193898,False,False,False,,True,1
411,normal,0.23281082757328608,0.24964619376898056,0.23293877743930938,2.0802156861610595,65.14101120819674,False,False,False,,True,3
412,high_value,0.49508246178559484,0.33549437917283714,0.17992354924501647,7.650486388431255,4845.725499712227,True,False,False,,False,1
413,high_value,0.3291366631670547,0.202109554556916,0.1517476740807311,5.3514242849879246,2834.5899508220728,True,False,False,,False,1
414,fragile,0.2741554886572013,0.2150470796540852,0.14457785515049068,2.016557426519764,397.55400460809443,True,False,False,,False,1
415,fragile,0.2765769869620442,0.20009315632394692,0.13449673875995183,0.2203569998262697,97.04721110272776,True,False,False,,False,1
416,normal,0.3247926285577138,0.3923455731359941,0.12321386759179494,9.436423502388834,22.750765914839345,False,False,False,,True,2
417,normal,0.30292000425308785,0.3568539995057394,0.20422296596009432,3.808852818038642,18.7860728013138,False,False,False,,True,3
418,normal,0.40902897965709983,0.2637818948435401,0.16005281663638807,8.196766400727633,20.357674002890732,False,False,False,,True,2
419,cold_storage,0.3943909751833141,0.3354278665781768,0.13287081857014066,9.84705447058864,63.90433037935868,False,True,False,119.0,True,3
420,cold_storage,0.2480407133646078,0.31196979049797263,0.29169252434678994,2.7026277004083985,92.90853853044551,False,True,False,124.0,True,1
421,cold_storage,0.3921436629980234,0.2864268904858565,0.10583845486847812,6.334015905033238,55.51839844080434,False,True,False,333.0,True,2
422,cold_storage,0.31665073410671213,0.34094712319194687,0.1411568958734644,7.647092205924671,165.57136195362693,False,True,False,62.0,True,3
423,normal,0.23052561461814272,0.37439586600197705,0.13739196712641868,3.5968566601887755,51.17953799855669,False,False,False,,True,2
424,normal,0.4012104284673256,0.29789679576116057,0.2931832799898216,3.4773390454890047,44.977533482147436,False,False,False,,True,2
425,normal,0.3761014143695654,0.2695849274873509,0.2691035605339118,6.364945453696037,83.23644288348405,False,False,False,,True,3
426,fragile,0.34018401495541223,0.2837365159608193,0.1590168364977479,3.3933394004132156,190.93358518956407,True,False,False,,False,1
427,normal,0.2715718179316372,0.2233897807941504,0.17466121419286212,1.8429061610462976,44.96169423789918,False,False,False,,True,3
428,hazardous,0.24136018956036726,0.2767419925675374,0.13715073985855314,6.537265599557035,217.22689016292594,False,False,True,,True,3
429,normal,0.47920848131157356,0.23464696042971697,0.1333731047654778,3.243930353468784,26.838872196616236,False,False,False,,True,2
430,normal,0.3858229936367525,0.37310444617128247,0.2903683900975934,5.103784734733996,27.561564247082426,False,False,False,,True,2
431,normal,0.48914872682448196,0.3010876039461341,0.19899396957328072,7.0046183703198714,47.40673917467007,False,False,False,,True,2
432,cold_storage,0.34660985358190566,0.2165341251572934,0.10617214112860096,7.730037876181529,72.5761837205672,False,True,False,170.0,True,1
433,fragile,0.2612825854614459,0.13364179548731475,0.14573213872734492,3.738339434455957,394.6637997246608,True,False,False,,False,1
434,normal,0.3649178553614154,0.22264219905840466,0.12284133027179377,7.863573764707957,84.095452719781,False,False,False,,True,2
435,normal,0.362613013735289,0.3513572484874882,0.25200082617846165,4.692982507425219,29.66877415090661,False,False,False,,True,2
436,cold_storage,0.2307249316632495,0.36601414330850796,0.2502690989487344,3.3282348834774895,199.8762804702034,False,True,False,260.0,True,2
437,normal,0.30457309304669417,0.3633457170232877,0.1878139806766666,9.942598001026862,79.80684848926963,False,False,False,,True,1
438,cold_storage,0.26296345027693224,0.3475225964008628,0.23782671742235248,8.679962614567298,129.84712447150582,False,True,False,249.0,True,1
439,cold_storage,0.3848453599346465,0.356969861994117,0.2627059730990867,8.151684687017644,122.6133820648997,False,True,False,302.0,True,2
440,normal,0.37905730576537966,0.23367547292061688,0.2958000312805977,3.2800296302785408,61.54620218322333,False,False,False,,True,3
441,normal,0.4956464906785383,0.335859863184662,0.11904503276286856,9.646333952441024,80.71219434621676,False,False,False,,True,1
442,high_value,0.4977458676934023,0.3734095180867557,0.12537763372276206,8.72774855241599,1623.547588721629,True,False,False,,False,1
443,normal,0.41341845465175076,0.36569636053972654,0.2522947174959714,6.924228260149487,54.0512853324074,False,False,False,,True,3
444,normal,0.38972059473853665,0.3255625641557948,0.1750344655692454,1.217404596652565,81.51387676008981,False,False,False,,True,1
445,cold_storage,0.3208552319905463,0.349960476574638,0.2389407231455089,8.83451488991213,101.84521683339575,False,True,False,279.0,True,2
446,hazardous,0.37458666340069413,0.3737815525742401,0.2694334652017415,1.3848457518507038,292.48057882324827,False,False,True,,True,3
447,high_value,0.39924314624955276,0.2716445458681975,0.11266613721203494,5.577032411681866,1480.2347075684265,True,False,False,,False,1
448,cold_storage,0.32889293020557087,0.24237029328154766,0.1537073676628845,8.369264361963676,80.79592793074173,False,True,False,325.0,True,1
449,normal,0.3698426332751421,0.29706758080170104,0.16874792411052383,6.984243297885456,14.356833503655064,False,False,False,,True,1
450,normal,0.3878538566467682,0.367340435772511,0.10325627047454888,9.329612315801457,24.218516347674537,False,False,False,,True,2
451,cold_storage,0.20020277945363127,0.39160635386079445,0.14046364127947994,7.041622878159348,43.74435572912243,False,True,False,362.0,True,2
452,fragile,0.14769323887174582,0.28654511254518483,0.12740194580952824,3.3074810256520912,162.67517534709899,True,False,False,,False,1
453,normal,0.31155313029402976,0.3807600537671316,0.13310501583186876,4.265244885856216,37.49583203598076,False,False,False,,True,3
454,hazardous,0.4265696471202608,0.2858461881510693,0.11823983744337863,1.4042449408048376,87.62371777547753,False,False,True,,True,1
455,normal,0.23980993761199598,0.24523817229188122,0.2359965450243158,0.5882260022803716,72.60373965592439,False,False,False,,True,1
456,normal,0.4964464728392816,0.284462786755012,0.12643503021851216,1.172868901304865,44.47629331081954,False,False,False,,True,3
457,normal,0.44178705014830943,0.22064030664168519,0.17351233792452364,3.342925610413613,44.44489448973121,False,False,False,,True,1
