order_id,timestamp,product_id,quantity,is_priority
1744,2024-09-03 16:54:27.193763,948,2,False
1744,2024-09-03 16:54:27.193763,370,3,True
1744,2024-09-03 16:54:27.193763,283,3,False
1745,2024-09-03 16:59:27.193763,96,3,False
1745,2024-09-03 16:59:27.193763,118,2,False
1745,2024-09-03 16:59:27.193763,267,2,False
1746,2024-09-03 15:58:27.193763,297,1,False
1747,2024-09-03 21:21:27.193763,436,1,False
1747,2024-09-03 21:21:27.193763,98,2,False
1747,2024-09-03 21:21:27.193763,527,1,True
1747,2024-09-03 21:21:27.193763,199,3,False
1748,2024-09-03 15:09:27.193763,597,2,True
1748,2024-09-03 15:09:27.193763,87,1,False
1749,2024-09-03 22:16:27.193763,647,1,False
1749,2024-09-03 22:16:27.193763,107,3,True
1750,2024-09-03 16:29:27.193763,647,2,False
1750,2024-09-03 16:29:27.193763,538,2,False
1750,2024-09-03 16:29:27.193763,328,2,False
1750,2024-09-03 16:29:27.193763,434,3,False
1751,2024-09-03 21:42:27.193763,673,3,True
1751,2024-09-03 21:42:27.193763,203,2,False
1751,2024-09-03 21:42:27.193763,251,3,False
1751,2024-09-03 21:42:27.193763,947,2,True
1751,2024-09-03 21:42:27.193763,829,1,False
1752,2024-09-03 22:17:27.193763,663,2,False
1752,2024-09-03 22:17:27.193763,708,1,False
1752,2024-09-03 22:17:27.193763,965,1,False
1753,2024-09-03 15:08:27.193763,28,2,False
1753,2024-09-03 15:08:27.193763,414,1,False
1754,2024-09-04 01:27:27.193763,146,2,False
1754,2024-09-04 01:27:27.193763,20,1,False
1754,2024-09-04 01:27:27.193763,98,3,False
1754,2024-09-04 01:27:27.193763,881,1,False
1754,2024-09-04 01:27:27.193763,412,2,True
1755,2024-09-03 17:45:27.193763,134,2,False
1755,2024-09-03 17:45:27.193763,189,3,True
1755,2024-09-03 17:45:27.193763,681,3,False
1755,2024-09-03 17:45:27.193763,181,1,False
1755,2024-09-03 17:45:27.193763,49,1,False
1756,2024-09-03 20:03:27.193763,590,1,False
1756,2024-09-03 20:03:27.193763,104,1,False
1757,2024-09-03 16:40:27.193763,163,3,False
1757,2024-09-03 16:40:27.193763,250,2,False
1758,2024-09-03 20:11:27.193763,222,1,False
1758,2024-09-03 20:11:27.193763,312,2,False
1759,2024-09-03 21:17:27.193763,178,2,False
1760,2024-09-03 17:07:27.193763,764,3,False
1760,2024-09-03 17:07:27.193763,56,2,False
1761,2024-09-04 00:32:27.193763,641,1,False
1761,2024-09-04 00:32:27.193763,927,3,False
1761,2024-09-04 00:32:27.193763,888,3,False
1761,2024-09-04 00:32:27.193763,841,3,False
1762,2024-09-03 21:43:27.193763,343,3,False
1763,2024-09-03 21:13:27.193763,577,2,False
1763,2024-09-03 21:13:27.193763,868,2,False
1763,2024-09-03 21:13:27.193763,68,2,False
1764,2024-09-03 21:53:27.193763,939,2,False
1764,2024-09-03 21:53:27.193763,427,2,False
1764,2024-09-03 21:53:27.193763,308,2,False
1764,2024-09-03 21:53:27.193763,108,3,False
1764,2024-09-03 21:53:27.193763,273,2,False
1765,2024-09-03 18:49:27.193763,445,1,False
1765,2024-09-03 18:49:27.193763,737,3,False
1765,2024-09-03 18:49:27.193763,326,3,False
1765,2024-09-03 18:49:27.193763,683,2,False
1766,2024-09-04 02:26:27.193763,910,2,False
1766,2024-09-04 02:26:27.193763,348,3,False
1766,2024-09-04 02:26:27.193763,766,2,False
1766,2024-09-04 02:26:27.193763,256,3,False
1766,2024-09-04 02:26:27.193763,158,1,False
1767,2024-09-04 01:19:27.193763,974,3,False
1767,2024-09-04 01:19:27.193763,202,2,False
1767,2024-09-04 01:19:27.193763,763,3,False
1767,2024-09-04 01:19:27.193763,641,3,False
1768,2024-09-03 17:32:27.193763,27,3,False
1768,2024-09-03 17:32:27.193763,423,2,False
1768,2024-09-03 17:32:27.193763,804,3,False
1768,2024-09-03 17:32:27.193763,104,3,False
1768,2024-09-03 17:32:27.193763,403,3,False
1769,2024-09-03 16:12:27.193763,690,3,True
1769,2024-09-03 16:12:27.193763,970,2,False
1770,2024-09-03 17:34:27.193763,91,2,False
1770,2024-09-03 17:34:27.193763,30,2,False
1770,2024-09-03 17:34:27.193763,251,1,False
1770,2024-09-03 17:34:27.193763,24,1,False
1771,2024-09-03 15:07:27.193763,629,3,False
1771,2024-09-03 15:07:27.193763,434,1,False
1771,2024-09-03 15:07:27.193763,835,1,False
1771,2024-09-03 15:07:27.193763,494,2,False
1771,2024-09-03 15:07:27.193763,982,1,False
1772,2024-09-03 20:15:27.193763,607,2,False
1772,2024-09-03 20:15:27.193763,787,2,False
1773,2024-09-03 20:43:27.193763,767,3,False
1773,2024-09-03 20:43:27.193763,593,3,False
1774,2024-09-03 17:48:27.193763,613,2,False
1774,2024-09-03 17:48:27.193763,112,3,False
1775,2024-09-03 19:50:27.193763,405,3,False
1775,2024-09-03 19:50:27.193763,841,3,True
1776,2024-09-03 17:31:27.193763,720,2,False
1776,2024-09-03 17:31:27.193763,933,1,False
1776,2024-09-03 17:31:27.193763,393,2,False
1776,2024-09-03 17:31:27.193763,736,1,False
1777,2024-09-03 17:03:27.193763,226,1,False
1777,2024-09-03 17:03:27.193763,615,2,False
1777,2024-09-03 17:03:27.193763,114,2,False
1778,2024-09-03 16:15:27.193763,582,2,False
1778,2024-09-03 16:15:27.193763,617,1,False
1779,2024-09-03 17:04:27.193763,996,2,False
1779,2024-09-03 17:04:27.193763,279,2,False
1779,2024-09-03 17:04:27.193763,221,3,False
1780,2024-09-03 18:24:27.193763,289,1,False
1781,2024-09-04 01:06:27.193763,746,1,False
1782,2024-09-03 21:28:27.193763,39,2,False
1782,2024-09-03 21:28:27.193763,76,1,False
1783,2024-09-03 20:27:27.193763,679,1,False
1783,2024-09-03 20:27:27.193763,674,3,False
1783,2024-09-03 20:27:27.193763,86,1,False
1783,2024-09-03 20:27:27.193763,791,1,False
1783,2024-09-03 20:27:27.193763,26,3,False
1784,2024-09-03 21:49:27.193763,414,3,False
1785,2024-09-03 15:46:27.193763,617,1,False
1785,2024-09-03 15:46:27.193763,41,1,False
1785,2024-09-03 15:46:27.193763,253,3,False
1785,2024-09-03 15:46:27.193763,299,2,False
1785,2024-09-03 15:46:27.193763,148,1,False
1786,2024-09-03 16:54:27.193763,63,3,True
1786,2024-09-03 16:54:27.193763,713,3,True
1786,2024-09-03 16:54:27.193763,490,3,False
1786,2024-09-03 16:54:27.193763,580,1,False
1787,2024-09-04 02:34:27.193763,810,2,False
1788,2024-09-04 02:35:27.193763,597,3,False
1789,2024-09-03 13:58:27.193763,928,1,False
1789,2024-09-03 13:58:27.193763,476,3,False
1789,2024-09-03 13:58:27.193763,686,3,True
1790,2024-09-03 17:43:27.193763,471,1,False
1790,2024-09-03 17:43:27.193763,872,3,True
1790,2024-09-03 17:43:27.193763,648,3,False
1790,2024-09-03 17:43:27.193763,307,2,False
1790,2024-09-03 17:43:27.193763,325,3,False
1791,2024-09-04 02:17:27.193763,620,1,False
1791,2024-09-04 02:17:27.193763,74,1,True
1792,2024-09-03 20:29:27.193763,674,2,False
1793,2024-09-03 20:00:27.193763,657,1,False
1793,2024-09-03 20:00:27.193763,156,1,True
1794,2024-09-03 20:03:27.193763,53,3,False
1794,2024-09-03 20:03:27.193763,421,3,False
1794,2024-09-03 20:03:27.193763,612,1,False
1795,2024-09-03 20:11:27.193763,331,3,False
1795,2024-09-03 20:11:27.193763,180,2,False
1796,2024-09-04 01:13:27.193763,499,1,False
1796,2024-09-04 01:13:27.193763,738,2,False
1796,2024-09-04 01:13:27.193763,829,3,False
1797,2024-09-03 22:48:27.193763,437,2,False
1797,2024-09-03 22:48:27.193763,400,3,False
1797,2024-09-03 22:48:27.193763,620,1,True
1798,2024-09-04 01:34:27.193763,444,3,False
1798,2024-09-04 01:34:27.193763,463,1,False
1798,2024-09-04 01:34:27.193763,357,3,False
1799,2024-09-03 17:18:27.193763,467,1,False
1800,2024-09-04 19:15:27.193763,27,1,False
1800,2024-09-04 19:15:27.193763,266,3,True
1800,2024-09-04 19:15:27.193763,392,2,False
1801,2024-09-04 19:57:27.193763,6,2,False
1801,2024-09-04 19:57:27.193763,839,2,False
1802,2024-09-05 02:34:27.193763,456,1,True
1802,2024-09-05 02:34:27.193763,797,3,False
1802,2024-09-05 02:34:27.193763,828,2,False
1802,2024-09-05 02:34:27.193763,106,3,True
1802,2024-09-05 02:34:27.193763,898,2,False
1803,2024-09-04 15:21:27.193763,550,1,False
1803,2024-09-04 15:21:27.193763,145,1,False
1804,2024-09-04 15:12:27.193763,144,1,False
1804,2024-09-04 15:12:27.193763,235,1,False
1805,2024-09-04 16:24:27.193763,483,1,False
1805,2024-09-04 16:24:27.193763,335,2,False
1805,2024-09-04 16:24:27.193763,888,3,False
1806,2024-09-04 19:55:27.193763,744,3,False
1807,2024-09-04 16:04:27.193763,912,3,False
1807,2024-09-04 16:04:27.193763,801,1,False
1807,2024-09-04 16:04:27.193763,105,1,False
1808,2024-09-04 19:02:27.193763,991,2,False
1808,2024-09-04 19:02:27.193763,799,1,False
1808,2024-09-04 19:02:27.193763,967,3,False
1809,2024-09-04 14:40:27.193763,297,3,False
1809,2024-09-04 14:40:27.193763,121,2,False
1809,2024-09-04 14:40:27.193763,655,1,False
1809,2024-09-04 14:40:27.193763,718,2,False
1810,2024-09-04 21:51:27.193763,25,2,False
1811,2024-09-05 02:35:27.193763,249,3,False
1811,2024-09-05 02:35:27.193763,309,1,False
1811,2024-09-05 02:35:27.193763,80,3,False
1812,2024-09-05 01:06:27.193763,481,2,False
1812,2024-09-05 01:06:27.193763,570,3,False
1812,2024-09-05 01:06:27.193763,420,1,False
1813,2024-09-05 01:25:27.193763,229,2,False
1813,2024-09-05 01:25:27.193763,24,3,False
1813,2024-09-05 01:25:27.193763,395,1,False
1813,2024-09-05 01:25:27.193763,228,1,False
1813,2024-09-05 01:25:27.193763,775,3,False
1814,2024-09-04 16:04:27.193763,743,1,False
1814,2024-09-04 16:04:27.193763,927,2,False
1814,2024-09-04 16:04:27.193763,736,1,False
1814,2024-09-04 16:04:27.193763,456,2,False
1814,2024-09-04 16:04:27.193763,257,2,False
1815,2024-09-04 23:26:27.193763,715,3,False
1815,2024-09-04 23:26:27.193763,787,1,False
1815,2024-09-04 23:26:27.193763,22,3,True
1816,2024-09-04 21:26:27.193763,707,2,False
1817,2024-09-04 22:41:27.193763,440,1,False
1817,2024-09-04 22:41:27.193763,16,2,False
1817,2024-09-04 22:41:27.193763,387,1,False
1817,2024-09-04 22:41:27.193763,69,2,False
1817,2024-09-04 22:41:27.193763,746,1,True
1818,2024-09-04 21:16:27.193763,949,1,False
1819,2024-09-04 20:27:27.193763,60,1,False
1819,2024-09-04 20:27:27.193763,144,1,False
1819,2024-09-04 20:27:27.193763,367,2,False
1819,2024-09-04 20:27:27.193763,226,1,False
1819,2024-09-04 20:27:27.193763,651,2,False
1820,2024-09-05 02:43:27.193763,881,1,False
1820,2024-09-05 02:43:27.193763,932,3,False
1820,2024-09-05 02:43:27.193763,185,3,False
1820,2024-09-05 02:43:27.193763,331,2,False
1821,2024-09-04 16:39:27.193763,281,1,False
1822,2024-09-04 16:36:27.193763,351,2,False
1822,2024-09-04 16:36:27.193763,253,2,False
1822,2024-09-04 16:36:27.193763,965,2,False
1823,2024-09-04 23:49:27.193763,394,1,False
1824,2024-09-04 20:50:27.193763,285,2,False
1824,2024-09-04 20:50:27.193763,169,1,False
1825,2024-09-05 00:59:27.193763,814,2,False
1825,2024-09-05 00:59:27.193763,347,1,False
1825,2024-09-05 00:59:27.193763,692,2,False
1825,2024-09-05 00:59:27.193763,615,1,False
1825,2024-09-05 00:59:27.193763,299,1,True
1826,2024-09-05 01:58:27.193763,446,3,False
1826,2024-09-05 01:58:27.193763,402,1,False
1826,2024-09-05 01:58:27.193763,189,1,False
1826,2024-09-05 01:58:27.193763,927,1,False
1826,2024-09-05 01:58:27.193763,903,1,True
1827,2024-09-04 21:24:27.193763,927,2,False
1827,2024-09-04 21:24:27.193763,123,3,False
1828,2024-09-04 22:03:27.193763,880,1,False
1828,2024-09-04 22:03:27.193763,855,2,False
1828,2024-09-04 22:03:27.193763,6,1,False
1828,2024-09-04 22:03:27.193763,406,1,False
1829,2024-09-04 20:24:27.193763,8,1,False
1829,2024-09-04 20:24:27.193763,190,3,False
1829,2024-09-04 20:24:27.193763,155,1,False
1830,2024-09-04 17:13:27.193763,232,3,True
1830,2024-09-04 17:13:27.193763,502,1,False
1830,2024-09-04 17:13:27.193763,619,1,False
1830,2024-09-04 17:13:27.193763,499,3,False
1830,2024-09-04 17:13:27.193763,87,1,False
1831,2024-09-04 20:14:27.193763,717,3,False
1831,2024-09-04 20:14:27.193763,505,2,False
1831,2024-09-04 20:14:27.193763,66,2,True
1832,2024-09-04 22:41:27.193763,233,2,False
1832,2024-09-04 22:41:27.193763,1,2,False
1833,2024-09-04 16:37:27.193763,85,2,False
1833,2024-09-04 16:37:27.193763,986,2,False
1834,2024-09-05 01:54:27.193763,340,2,False
1834,2024-09-05 01:54:27.193763,386,1,False
1834,2024-09-05 01:54:27.193763,297,3,False
1835,2024-09-05 02:12:27.193763,694,3,False
1835,2024-09-05 02:12:27.193763,630,1,False
1836,2024-09-04 20:16:27.193763,349,3,False
1836,2024-09-04 20:16:27.193763,60,2,True
1836,2024-09-04 20:16:27.193763,353,1,False
1836,2024-09-04 20:16:27.193763,182,1,False
1837,2024-09-05 00:10:27.193763,561,1,False
1837,2024-09-05 00:10:27.193763,57,3,True
1837,2024-09-05 00:10:27.193763,417,1,False
1837,2024-09-05 00:10:27.193763,679,3,False
1838,2024-09-04 22:33:27.193763,25,2,False
1838,2024-09-04 22:33:27.193763,396,1,False
1838,2024-09-04 22:33:27.193763,645,1,False
1838,2024-09-04 22:33:27.193763,846,3,False
1839,2024-09-04 21:59:27.193763,890,1,False
1840,2024-09-05 01:08:27.193763,377,1,True
1840,2024-09-05 01:08:27.193763,425,1,False
1840,2024-09-05 01:08:27.193763,226,1,True
1840,2024-09-05 01:08:27.193763,934,1,False
1840,2024-09-05 01:08:27.193763,510,1,False
1841,2024-09-04 17:26:27.193763,579,1,False
1841,2024-09-04 17:26:27.193763,930,1,False
1841,2024-09-04 17:26:27.193763,714,2,False
1841,2024-09-04 17:26:27.193763,153,3,False
1841,2024-09-04 17:26:27.193763,895,3,False
1842,2024-09-04 16:58:27.193763,774,2,False
1842,2024-09-04 16:58:27.193763,988,3,False
1842,2024-09-04 16:58:27.193763,549,3,False
1842,2024-09-04 16:58:27.193763,731,2,False
1843,2024-09-04 19:47:27.193763,942,1,True
1843,2024-09-04 19:47:27.193763,537,1,False
1844,2024-09-04 16:42:27.193763,824,2,False
1844,2024-09-04 16:42:27.193763,362,1,False
1844,2024-09-04 16:42:27.193763,168,1,False
1844,2024-09-04 16:42:27.193763,718,2,True
1845,2024-09-04 17:07:27.193763,966,1,False
1845,2024-09-04 17:07:27.193763,354,2,False
1845,2024-09-04 17:07:27.193763,226,2,False
1846,2024-09-04 21:16:27.193763,542,2,False
1846,2024-09-04 21:16:27.193763,452,1,False
1846,2024-09-04 21:16:27.193763,524,3,False
1847,2024-09-04 15:51:27.193763,417,2,True
1847,2024-09-04 15:51:27.193763,641,2,False
1847,2024-09-04 15:51:27.193763,142,3,False
1848,2024-09-04 20:44:27.193763,147,3,True
1849,2024-09-04 17:38:27.193763,897,1,False
1849,2024-09-04 17:38:27.193763,428,1,False
1849,2024-09-04 17:38:27.193763,729,3,True
1849,2024-09-04 17:38:27.193763,505,2,False
1850,2024-09-05 01:46:27.193763,888,1,False
1850,2024-09-05 01:46:27.193763,142,2,False
1850,2024-09-05 01:46:27.193763,75,3,False
1851,2024-09-04 17:40:27.193763,300,2,False
1851,2024-09-04 17:40:27.193763,915,3,False
1852,2024-09-05 01:34:27.193763,294,2,False
1853,2024-09-04 21:44:27.193763,383,3,False
1853,2024-09-04 21:44:27.193763,120,3,True
1854,2024-09-04 17:31:27.193763,543,3,False
1854,2024-09-04 17:31:27.193763,138,1,False
1854,2024-09-04 17:31:27.193763,96,1,False
1854,2024-09-04 17:31:27.193763,300,3,False
1854,2024-09-04 17:31:27.193763,464,3,True
1855,2024-09-05 01:07:27.193763,66,2,False
1855,2024-09-05 01:07:27.193763,735,3,False
1855,2024-09-05 01:07:27.193763,945,2,False
1856,2024-09-05 00:58:27.193763,437,1,False
1856,2024-09-05 00:58:27.193763,206,1,True
1856,2024-09-05 00:58:27.193763,5,1,False
1856,2024-09-05 00:58:27.193763,116,3,False
1856,2024-09-05 00:58:27.193763,69,2,False
1857,2024-09-04 21:42:27.193763,792,3,False
1857,2024-09-04 21:42:27.193763,988,1,False
1857,2024-09-04 21:42:27.193763,891,2,False
1858,2024-09-05 02:22:27.193763,962,3,False
1858,2024-09-05 02:22:27.193763,708,2,False
1859,2024-09-05 01:03:27.193763,9,3,False
1859,2024-09-05 01:03:27.193763,873,2,False
1859,2024-09-05 01:03:27.193763,344,3,False
1859,2024-09-05 01:03:27.193763,656,3,False
1860,2024-09-04 18:26:27.193763,117,1,False
1861,2024-09-05 02:45:27.193763,930,3,False
1862,2024-09-05 02:31:27.193763,80,1,False
1863,2024-09-04 16:20:27.193763,806,3,False
1863,2024-09-04 16:20:27.193763,922,3,False
1863,2024-09-04 16:20:27.193763,544,3,False
1864,2024-09-04 22:36:27.193763,591,1,False
1864,2024-09-04 22:36:27.193763,655,3,True
1864,2024-09-04 22:36:27.193763,776,2,True
1864,2024-09-04 22:36:27.193763,746,1,True
1864,2024-09-04 22:36:27.193763,753,2,False
1865,2024-09-04 16:33:27.193763,854,1,False
1865,2024-09-04 16:33:27.193763,339,3,False
1866,2024-09-04 17:20:27.193763,470,3,True
1866,2024-09-04 17:20:27.193763,328,1,False
1866,2024-09-04 17:20:27.193763,361,1,False
1867,2024-09-04 20:14:27.193763,459,2,False
1867,2024-09-04 20:14:27.193763,113,1,True
1867,2024-09-04 20:14:27.193763,499,3,True
1868,2024-09-05 02:48:27.193763,415,3,False
1869,2024-09-05 01:03:27.193763,719,1,False
1869,2024-09-05 01:03:27.193763,106,2,False
1869,2024-09-05 01:03:27.193763,447,3,False
1869,2024-09-05 01:03:27.193763,96,1,True
1870,2024-09-05 02:43:27.193763,450,3,False
1870,2024-09-05 02:43:27.193763,365,3,False
1870,2024-09-05 02:43:27.193763,594,2,True
1870,2024-09-05 02:43:27.193763,754,1,False
1871,2024-09-04 19:24:27.193763,384,2,False
1871,2024-09-04 19:24:27.193763,195,3,True
1872,2024-09-04 20:18:27.193763,559,1,False
1872,2024-09-04 20:18:27.193763,379,1,False
1873,2024-09-04 22:39:27.193763,168,3,False
1873,2024-09-04 22:39:27.193763,290,2,False
1873,2024-09-04 22:39:27.193763,164,3,False
1873,2024-09-04 22:39:27.193763,398,3,True
1873,2024-09-04 22:39:27.193763,410,3,False
1874,2024-09-05 04:17:27.193763,562,1,True
1874,2024-09-05 04:17:27.193763,497,1,True
1874,2024-09-05 04:17:27.193763,620,3,False
1874,2024-09-05 04:17:27.193763,890,1,False
1875,2024-09-04 21:38:27.193763,441,3,False
1875,2024-09-04 21:38:27.193763,607,2,True
1875,2024-09-04 21:38:27.193763,574,2,False
1875,2024-09-04 21:38:27.193763,831,3,True
1876,2024-09-05 02:23:27.193763,967,1,False
1876,2024-09-05 02:23:27.193763,308,1,False
1876,2024-09-05 02:23:27.193763,437,2,False
1877,2024-09-04 14:24:27.193763,947,1,False
1877,2024-09-04 14:24:27.193763,484,1,False
1877,2024-09-04 14:24:27.193763,129,3,False
1877,2024-09-04 14:24:27.193763,908,2,False
1877,2024-09-04 14:24:27.193763,740,2,False
1878,2024-09-05 01:57:27.193763,900,3,False
1879,2024-09-05 01:36:27.193763,669,1,True
1879,2024-09-05 01:36:27.193763,517,3,True
1879,2024-09-05 01:36:27.193763,944,2,False
1879,2024-09-05 01:36:27.193763,400,1,True
1880,2024-09-05 01:44:27.193763,145,3,False
1880,2024-09-05 01:44:27.193763,199,1,False
1880,2024-09-05 01:44:27.193763,303,1,False
1881,2024-09-05 02:42:27.193763,481,3,False
1881,2024-09-05 02:42:27.193763,97,1,False
1881,2024-09-05 02:42:27.193763,776,3,False
1881,2024-09-05 02:42:27.193763,634,1,False
1882,2024-09-04 20:12:27.193763,413,2,True
1882,2024-09-04 20:12:27.193763,789,3,False
1882,2024-09-04 20:12:27.193763,467,2,False
1882,2024-09-04 20:12:27.193763,417,1,False
1883,2024-09-04 13:51:27.193763,731,2,False
1883,2024-09-04 13:51:27.193763,376,3,False
1883,2024-09-04 13:51:27.193763,156,3,False
1883,2024-09-04 13:51:27.193763,166,2,False
1883,2024-09-04 13:51:27.193763,959,3,False
1884,2024-09-04 22:54:27.193763,250,1,False
1884,2024-09-04 22:54:27.193763,639,2,False
1884,2024-09-04 22:54:27.193763,721,2,False
1885,2024-09-05 01:57:27.193763,505,3,False
1885,2024-09-05 01:57:27.193763,808,2,True
1885,2024-09-05 01:57:27.193763,656,3,True
1886,2024-09-05 01:43:27.193763,430,1,False
1886,2024-09-05 01:43:27.193763,10,1,False
1887,2024-09-05 01:03:27.193763,865,2,False
1887,2024-09-05 01:03:27.193763,480,3,False
1887,2024-09-05 01:03:27.193763,932,1,False
1888,2024-09-04 22:35:27.193763,367,1,False
1888,2024-09-04 22:35:27.193763,504,1,False
1889,2024-09-04 21:55:27.193763,394,3,False
1889,2024-09-04 21:55:27.193763,249,2,False
1889,2024-09-04 21:55:27.193763,994,2,False
1890,2024-09-04 17:41:27.193763,24,1,True
1890,2024-09-04 17:41:27.193763,898,2,False
1891,2024-09-04 20:17:27.193763,150,1,False
1891,2024-09-04 20:17:27.193763,798,3,False
1891,2024-09-04 20:17:27.193763,531,3,False
1892,2024-09-04 21:32:27.193763,298,1,False
1892,2024-09-04 21:32:27.193763,3,3,False
1893,2024-09-04 16:51:27.193763,401,3,False
1893,2024-09-04 16:51:27.193763,681,1,False
1893,2024-09-04 16:51:27.193763,51,3,True
1893,2024-09-04 16:51:27.193763,89,2,False
1893,2024-09-04 16:51:27.193763,312,1,False
1894,2024-09-05 01:02:27.193763,901,3,False
1895,2024-09-04 17:10:27.193763,866,2,False
1895,2024-09-04 17:10:27.193763,672,1,False
1895,2024-09-04 17:10:27.193763,932,1,False
1895,2024-09-04 17:10:27.193763,223,1,False
1896,2024-09-04 22:42:27.193763,603,3,False
1896,2024-09-04 22:42:27.193763,241,1,False
1896,2024-09-04 22:42:27.193763,68,2,False
1896,2024-09-04 22:42:27.193763,567,3,False
1896,2024-09-04 22:42:27.193763,455,1,False
1897,2024-09-04 17:11:27.193763,67,3,False
1897,2024-09-04 17:11:27.193763,344,3,False
1897,2024-09-04 17:11:27.193763,557,3,False
1898,2024-09-04 20:35:27.193763,649,2,False
1898,2024-09-04 20:35:27.193763,455,1,False
1899,2024-09-04 22:48:27.193763,525,1,False
1900,2024-09-05 01:17:27.193763,69,3,False
1900,2024-09-05 01:17:27.193763,358,2,False
1900,2024-09-05 01:17:27.193763,874,2,False
1900,2024-09-05 01:17:27.193763,886,1,False
1900,2024-09-05 01:17:27.193763,780,3,False
1901,2024-09-05 02:55:27.193763,358,3,False
1902,2024-09-05 02:37:27.193763,9,3,False
1902,2024-09-05 02:37:27.193763,883,1,False
1903,2024-09-04 19:58:27.193763,572,3,False
1904,2024-09-04 16:32:27.193763,621,3,False
1904,2024-09-04 16:32:27.193763,239,3,True
1904,2024-09-04 16:32:27.193763,486,3,False
1904,2024-09-04 16:32:27.193763,418,2,False
1905,2024-09-04 16:22:27.193763,491,1,False
1905,2024-09-04 16:22:27.193763,408,3,False
1905,2024-09-04 16:22:27.193763,891,1,False
1905,2024-09-04 16:22:27.193763,920,1,False
1906,2024-09-05 01:32:27.193763,26,3,False
1906,2024-09-05 01:32:27.193763,90,3,False
1906,2024-09-05 01:32:27.193763,747,2,False
1907,2024-09-04 21:17:27.193763,455,3,True
1907,2024-09-04 21:17:27.193763,528,3,False
1907,2024-09-04 21:17:27.193763,851,2,False
1907,2024-09-04 21:17:27.193763,708,1,False
1908,2024-09-04 19:00:27.193763,564,3,False
1908,2024-09-04 19:00:27.193763,939,3,False
1909,2024-09-04 21:08:27.193763,598,3,False
1909,2024-09-04 21:08:27.193763,248,2,False
1909,2024-09-04 21:08:27.193763,828,2,False
1909,2024-09-04 21:08:27.193763,326,1,False
1909,2024-09-04 21:08:27.193763,580,3,False
1910,2024-09-04 16:25:27.193763,935,2,False
1910,2024-09-04 16:25:27.193763,571,3,True
1911,2024-09-04 16:48:27.193763,128,1,False
1911,2024-09-04 16:48:27.193763,792,2,False
1911,2024-09-04 16:48:27.193763,452,3,False
1912,2024-09-05 01:58:27.193763,981,2,False
1912,2024-09-05 01:58:27.193763,972,1,False
1912,2024-09-05 01:58:27.193763,884,2,True
1912,2024-09-05 01:58:27.193763,361,1,False
1912,2024-09-05 01:58:27.193763,889,2,False
1913,2024-09-05 02:31:27.193763,793,3,False
1913,2024-09-05 02:31:27.193763,45,2,False
1913,2024-09-05 02:31:27.193763,5,3,False
1914,2024-09-04 21:25:27.193763,358,3,False
1914,2024-09-04 21:25:27.193763,655,1,False
1914,2024-09-04 21:25:27.193763,475,3,False
1914,2024-09-04 21:25:27.193763,51,1,False
1915,2024-09-04 19:30:27.193763,66,3,False
1916,2024-09-04 14:21:27.193763,176,1,False
1916,2024-09-04 14:21:27.193763,586,3,False
1916,2024-09-04 14:21:27.193763,773,1,False
1917,2024-09-05 17:16:27.193763,216,1,False
1917,2024-09-05 17:16:27.193763,841,1,True
1917,2024-09-05 17:16:27.193763,122,2,False
1917,2024-09-05 17:16:27.193763,650,1,False
1917,2024-09-05 17:16:27.193763,575,2,False
1918,2024-09-06 00:35:27.193763,143,3,False
1918,2024-09-06 00:35:27.193763,266,1,False
1918,2024-09-06 00:35:27.193763,719,3,False
1918,2024-09-06 00:35:27.193763,825,1,False
1919,2024-09-06 02:34:27.193763,827,3,False
1920,2024-09-06 01:28:27.193763,923,2,False
1920,2024-09-06 01:28:27.193763,418,3,False
1920,2024-09-06 01:28:27.193763,695,2,False
1921,2024-09-05 20:06:27.193763,225,3,True
1921,2024-09-05 20:06:27.193763,261,2,False
1921,2024-09-05 20:06:27.193763,339,3,False
1922,2024-09-05 21:12:27.193763,204,3,False
1922,2024-09-05 21:12:27.193763,683,2,False
1922,2024-09-05 21:12:27.193763,766,1,False
1922,2024-09-05 21:12:27.193763,894,2,False
1922,2024-09-05 21:12:27.193763,275,2,False
1923,2024-09-06 03:21:27.193763,445,2,False
1923,2024-09-06 03:21:27.193763,402,1,False
1924,2024-09-06 02:19:27.193763,374,3,False
1924,2024-09-06 02:19:27.193763,538,2,False
1924,2024-09-06 02:19:27.193763,483,3,False
1924,2024-09-06 02:19:27.193763,5,3,False
1925,2024-09-06 01:06:27.193763,250,3,False
1925,2024-09-06 01:06:27.193763,893,3,False
1925,2024-09-06 01:06:27.193763,999,3,True
1926,2024-09-06 01:40:27.193763,327,2,False
1926,2024-09-06 01:40:27.193763,819,1,False
1926,2024-09-06 01:40:27.193763,62,3,False
1927,2024-09-06 01:42:27.193763,53,2,False
1928,2024-09-06 02:28:27.193763,581,3,False
1928,2024-09-06 02:28:27.193763,47,1,False
1929,2024-09-05 17:44:27.193763,323,2,False
1929,2024-09-05 17:44:27.193763,277,3,True
1929,2024-09-05 17:44:27.193763,651,3,False
1929,2024-09-05 17:44:27.193763,808,1,False
1929,2024-09-05 17:44:27.193763,945,2,False
1930,2024-09-05 19:52:27.193763,706,3,True
1930,2024-09-05 19:52:27.193763,714,2,True
1931,2024-09-05 21:56:27.193763,215,1,False
1931,2024-09-05 21:56:27.193763,352,2,False
1931,2024-09-05 21:56:27.193763,233,3,False
